Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2022-7-5 11:58:22.115	0.1577	-0.4883	0.8765	0.0	0.0	0.0	-29.125	-8.937	-86.166	35.99	-333	78	-97	114.375624	23.20810667	359.87	19.131	0.69147	-0.23465	0.11609	-0.67328
 2022-7-5 11:58:22.115	0.1577	-0.4883	0.8765	0.0	0.0	0.0	-29.125	-8.937	-86.166	35.99	-333	78	-97	114.37560267	23.208168	359.87	19.131	0.69147	-0.23465	0.11609	-0.67328
 2022-7-5 11:58:22.115	0.1577	-0.4883	0.8765	0.0	0.0	0.0	-29.125	-8.937	-86.166	35.99	-333	78	-97	114.37560267	23.208168	359.5	19.52	0.69147	-0.23465	0.11609	-0.67328
 2022-7-5 11:58:22.115	0.1577	-0.4883	0.8765	0.0	0.0	0.0	-29.125	-8.937	-86.166	35.99	-333	78	-97	114.37560267	23.208168	359.5	19.52	0.69135	-0.23462	0.11615	-0.6734
 2022-7-5 11:58:22.230	0.1577	-0.4883	0.877	0.0	0.0	0.0	-29.125	-8.937	-86.171	35.96	-334	80	-100	114.37560267	23.208168	359.5	19.52	0.69135	-0.23462	0.11615	-0.6734
 2022-7-5 11:58:22.230	0.1577	-0.4883	0.877	0.0	0.0	0.0	-29.125	-8.937	-86.171	35.96	-334	80	-100	114.37560267	23.208168	359.5	19.52	0.69135	-0.23462	0.11615	-0.6734
 2022-7-5 11:58:22.230	0.1577	-0.4883	0.877	0.0	0.0	0.0	-29.125	-8.937	-86.171	35.96	-334	80	-100	114.37560267	23.208168	359.5	19.52	0.69135	-0.23462	0.11615	-0.6734
 2022-7-5 11:58:22.230	0.1577	-0.4883	0.877	0.0	0.0	0.0	-29.125	-8.937	-86.171	35.96	-334	80	-100	114.37560267	23.208168	359.5	19.52	0.69128	-0.23459	0.11615	-0.67343
 2022-7-5 11:58:22.345	0.1577	-0.4888	0.8765	0.0	0.0	0.0	-29.125	-8.932	-86.171	35.94	-336	79	-98	114.37560267	23.208168	359.5	19.52	0.69128	-0.23459	0.11615	-0.67343
 2022-7-5 11:58:22.345	0.1577	-0.4888	0.8765	0.0	0.0	0.0	-29.125	-8.932	-86.171	35.94	-336	79	-98	114.37560267	23.208168	359.5	19.52	0.69128	-0.23459	0.11615	-0.67343
 2022-7-5 11:58:22.345	0.1577	-0.4888	0.8765	0.0	0.0	0.0	-29.125	-8.932	-86.171	35.94	-336	79	-98	114.37560267	23.208168	359.5	19.52	0.69128	-0.23459	0.11615	-0.67343
 2022-7-5 11:58:22.345	0.1577	-0.4888	0.8765	0.0	0.0	0.0	-29.125	-8.932	-86.171	35.94	-336	79	-98	114.37560267	23.208168	359.5	19.52	0.69131	-0.23459	0.11618	-0.67343
 2022-7-5 11:58:22.460	0.1582	-0.4888	0.8765	0.0	0.0	0.0	-29.125	-8.932	-86.188	35.97	-337	79	-96	114.37560267	23.208168	359.5	19.52	0.69131	-0.23459	0.11618	-0.67343
 2022-7-5 11:58:22.460	0.1582	-0.4888	0.8765	0.0	0.0	0.0	-29.125	-8.932	-86.188	35.97	-337	79	-96	114.37560267	23.208168	359.5	19.52	0.69131	-0.23459	0.11618	-0.67343
 2022-7-5 11:58:22.460	0.1582	-0.4888	0.8765	0.0	0.0	0.0	-29.125	-8.932	-86.188	35.97	-337	79	-96	114.37560267	23.208168	359.5	19.52	0.69131	-0.23459	0.11618	-0.67343
 2022-7-5 11:58:22.460	0.1582	-0.4888	0.8765	0.0	0.0	0.0	-29.125	-8.932	-86.188	35.97	-337	79	-96	114.37560267	23.208168	359.5	19.52	0.69119	-0.23459	0.11621	-0.67355
